Transaction ID,Date,Company,Category,Amount (USD)
TXN001555,2023-10-29,PAYPAL *TRANSFER,Finance,401.70
TXN001685,2023-10-29,AA*818113168829,Travel,470.22
TXN001907,2023-10-29,VALVE*STEAM,Entertainment,486.27
TXN000390,2023-10-30,VZWRLSS*APOCC VISE,Utilities,81.86
TXN001503,2023-10-30,AMEX EPAYMENT ACH PMT,Finance,436.96
TXN001778,2023-10-30,STARBUCKS #95282,Food & Drink,458.30
TXN000233,2023-10-31,SOUTHWESTAIR.COM,Travel,348.54
TXN000471,2023-10-31,HOME DEPOT.COM,Home Improvement,378.42
TXN000656,2023-10-31,EBAY O*5989779384196,Shopping,16.59
TXN001506,2023-10-31,NATIONALGRIDUS,Utilities,436.96
TXN001102,2023-11-01,BEST BUY #7588395,Electronics,208.61
TXN002444,2023-11-01,REGAL CINEMAS #7034,Entertainment,366.80
TXN002718,2023-11-02,ALDI #41844,Groceries,387.33
TXN000263,2023-11-03,VENMO,Finance,143.23
TXN001449,2023-11-03,AMAZON WEB SVCS,Shopping,70.57
TXN001660,2023-11-03,EXPEDIA*754844349,Travel,36.10
TXN002267,2023-11-03,CHIPOTLE ONLINE,Food & Drink,99.10
TXN002742,2023-11-03,PANERABREAD.COM,Food & Drink,74.17
TXN002767,2023-11-03,MCDONALD'S F88044,Food & Drink,176.22
TXN000323,2023-11-04,ZARA #3772,Clothing,479.97
TXN001263,2023-11-04,AIRBNB * TIYXGX,Travel,36.74
TXN000897,2023-11-05,UBER* TRIP HELP.UBER.COM,Gas & Transport,186.97
TXN002024,2023-11-05,Disney+ Subscription,Subscriptions,25.70
TXN002544,2023-11-05,PLAYSTATION*STORE,Entertainment,323.10
TXN002738,2023-11-05,KROGER FUEL CENTER,Groceries,244.77
TXN002698,2023-11-06,HULU,Subscriptions,334.21
TXN000396,2023-11-07,VZWRLSS*APOCC VISE,Utilities,255.05
TXN000966,2023-11-07,HULU,Subscriptions,303.95
TXN001219,2023-11-07,PETCO #10406,Pets,184.23
TXN002406,2023-11-07,SHELL #128256,Gas & Transport,411.85
TXN002981,2023-11-07,AMC #64806,Entertainment,395.69
TXN000672,2023-11-08,LOWES.COM,Home Improvement,341.26
TXN001480,2023-11-08,CONED WEB PAY,Utilities,174.79
TXN001581,2023-11-08,PETCO #58664,Pets,105.79
TXN002323,2023-11-08,MC DONALDS,Food & Drink,412.44
TXN002417,2023-11-08,LINKEDIN LEARNING,Education,197.61
TXN002473,2023-11-08,SBUX,Food & Drink,419.36
TXN002571,2023-11-08,ETSY.COM,Shopping,43.80
TXN000860,2023-11-09,PAYPAL *TRANSFER,Finance,417.54
TXN002268,2023-11-09,PLANET FITNESS #8541,Health & Fitness,50.60
TXN002526,2023-11-09,IKEA US #509,Home & Furniture,368.87
TXN002859,2023-11-09,HULU,Subscriptions,64.50
TXN000003,2023-11-10,ADOBE SYSTEMS INC,Subscriptions,234.19
TXN000453,2023-11-10,RITE AID STORE 9759,Health,468.50
TXN000751,2023-11-10,LYFT,Gas & Transport,60.72
TXN001332,2023-11-10,GAP #66409,Clothing,444.05
TXN002004,2023-11-10,COMCAST*930606526,Utilities,299.90
TXN002040,2023-11-10,AT&T *PAYMENT,Utilities,440.98
TXN002759,2023-11-10,EXPEDIA,Travel,312.94
TXN002877,2023-11-10,PETSMART #6993,Pets,146.95
TXN000544,2023-11-11,COMCAST*589052489,Utilities,111.51
TXN000800,2023-11-11,COMCAST CABLE COMM,Utilities,331.53
TXN001513,2023-11-11,WALGREENS #32099,Health,232.49
TXN000319,2023-11-12,PLANET FITNESS #9176,Health & Fitness,339.87
TXN001207,2023-11-13,NIKE STORE,Clothing,326.83
TXN001579,2023-11-13,GOOGLE *PLAY,Entertainment,352.47
TXN001623,2023-11-13,WAYFAIR,Home & Furniture,180.98
TXN002112,2023-11-13,RITE AID STORE 9283,Health,499.36
TXN002762,2023-11-13,PETSMART #6474,Pets,484.90
TXN000234,2023-11-14,CHIPOTLE MEXICAN GRILL,Food & Drink,134.52
TXN000659,2023-11-14,PUBLIX #1957,Groceries,290.12
TXN001621,2023-11-14,MARRIOTT HOTELS,Travel,59.10
TXN002584,2023-11-14,CONED WEB PAY,Utilities,227.84
TXN000479,2023-11-15,VENMO,Finance,369.08
TXN001149,2023-11-15,GRUBHUB.COM,Food & Drink,17.84
TXN001855,2023-11-15,CAPITAL ONE ONLINE PMT,Finance,448.48
TXN002617,2023-11-15,BKG*7083764992687,Travel,156.20
TXN000428,2023-11-16,COURSERA,Education,39.54
TXN000959,2023-11-16,DISNEYPLUS.COM,Subscriptions,316.01
TXN000665,2023-11-17,DUNKIN #372654,Food & Drink,398.27
TXN001345,2023-11-17,NETFLIX.COM,Subscriptions,165.66
TXN001751,2023-11-17,REGAL CINEMAS #1067,Entertainment,209.98
TXN001823,2023-11-17,TJMAXX.COM,Clothing,447.21
TXN002786,2023-11-17,ADOBE*681022054,Subscriptions,394.84
TXN001543,2023-11-18,UDEMY,Education,394.36
TXN002674,2023-11-18,LYFT *RIDE,Gas & Transport,125.34
TXN000673,2023-11-19,NETFLIX.COM,Subscriptions,336.45
TXN000977,2023-11-19,TJMAXX.COM,Clothing,57.86
TXN000981,2023-11-19,MCDONALDS #64036,Food & Drink,129.69
TXN002121,2023-11-19,MCDONALDS #41799,Food & Drink,176.03
TXN002652,2023-11-19,HILTON HOTELS,Travel,452.75
TXN000478,2023-11-20,OLD NAVY #57994,Clothing,193.60
TXN001067,2023-11-20,BP GAS #492070,Gas & Transport,359.49
TXN002057,2023-11-20,SOUTHWESTAIR.COM,Travel,386.67
TXN002489,2023-11-20,NIKE.COM,Clothing,114.48
TXN000586,2023-11-21,TRADER JOE'S #326,Groceries,246.85
TXN001413,2023-11-21,WHOLE FOODS MARKET,Groceries,201.47
TXN001765,2023-11-21,PAYPAL *TRANSFER,Finance,425.12
TXN002069,2023-11-21,AMERICAN AIRLINES,Travel,74.04
TXN002516,2023-11-21,UBEREATS,Food & Drink,463.11
TXN001083,2023-11-22,PETSMART #2436,Pets,151.89
TXN001847,2023-11-22,PETSMART #2097,Pets,136.98
TXN002598,2023-11-22,PAYPAL *PAYMENT,Finance,284.48
TXN000136,2023-11-23,BEST BUY #3754620,Electronics,231.77
TXN000287,2023-11-23,NIKE #2545,Clothing,15.53
TXN000708,2023-11-23,SHELL SERVICE STATION,Gas & Transport,444.58
TXN001350,2023-11-23,AMZ*419TJYTD,Shopping,494.32
TXN002033,2023-11-23,H&M STORE,Clothing,46.72
TXN002235,2023-11-23,ZARA #3740,Clothing,385.32
TXN002381,2023-11-24,PETCO #70482,Pets,181.81
TXN002452,2023-11-24,AT&T *PAYMENT,Utilities,147.24
TXN000074,2023-11-25,GAP.COM,Clothing,119.90
TXN002711,2023-11-25,CAPITAL ONE ONLINE PMT,Finance,431.42
TXN000754,2023-11-26,PLANET FITNESS #8594,Health & Fitness,383.94
TXN001120,2023-11-26,VERIZON WIRELESS,Utilities,134.66
TXN001423,2023-11-26,TARGET #5336,Shopping,460.00
TXN001918,2023-11-26,CHASE AUTOPAY,Finance,107.56
TXN002105,2023-11-26,COMCAST CABLE COMM,Utilities,472.80
TXN000448,2023-11-27,MC DONALDS,Food & Drink,12.92
TXN002058,2023-11-27,ETSY.COM,Shopping,297.45
TXN000570,2023-11-28,BP#102873285118,Gas & Transport,158.05
TXN000633,2023-11-28,ZARA #4880,Clothing,21.32
TXN001224,2023-11-28,AA*412413731008,Travel,439.05
TXN001576,2023-11-28,Google Play,Entertainment,300.95
TXN002038,2023-11-28,EBAY O*3486633317358,Shopping,287.56
TXN002335,2023-11-28,UBER* EATS,Food & Drink,499.18
TXN002755,2023-11-28,PAYPAL *PAYMENT,Finance,221.16
TXN002878,2023-11-28,WAYFAIR*14227731,Home & Furniture,275.95
TXN001105,2023-11-29,BP#832194052393,Gas & Transport,405.20
TXN002749,2023-11-29,IKEA.COM/US,Home & Furniture,215.11
TXN000565,2023-11-30,REGAL CINEMAS #5917,Entertainment,152.04
TXN000118,2023-12-01,AMEX EPAYMENT ACH PMT,Finance,109.96
TXN000282,2023-12-01,VZW*VERIZON,Utilities,217.35
TXN001047,2023-12-01,EXXON/MOBIL #5140617,Gas & Transport,276.02
TXN002321,2023-12-01,BP#213032980268,Gas & Transport,359.18
TXN002403,2023-12-01,OLD NAVY #37203,Clothing,327.62
TXN002590,2023-12-01,WALMART.COM,Shopping,415.27
TXN000621,2023-12-02,SAFEWAY #7831,Groceries,69.65
TXN000740,2023-12-02,AIRBNB * EZXSFR,Travel,161.72
TXN001750,2023-12-02,HULU*10161135,Subscriptions,208.10
TXN002173,2023-12-02,BOOKING.COM,Travel,302.59
TXN002787,2023-12-02,OLDNAVY.COM,Clothing,327.76
TXN000082,2023-12-03,DISNEYPLUS.COM,Subscriptions,461.87
TXN000939,2023-12-03,OLDNAVY.COM,Clothing,307.68
TXN001654,2023-12-03,CHASE AUTOPAY,Finance,312.11
TXN002331,2023-12-03,WHOLEFDS SEA 856,Groceries,250.58
TXN002910,2023-12-03,WELLS FARGO BANK,Finance,429.59
TXN000084,2023-12-04,EBAY O*6036739745624,Shopping,394.77
TXN001278,2023-12-04,AIRBNB PAYMENTS,Travel,475.66
TXN002801,2023-12-04,MACYS.COM,Clothing,191.52
TXN002968,2023-12-04,NIKE.COM,Clothing,439.19
TXN000865,2023-12-05,PETCO #10420,Pets,126.30
TXN002030,2023-12-05,VALVE*STEAM,Entertainment,447.58
TXN002259,2023-12-05,PAYPAL *TRANSFER,Finance,86.63
TXN002594,2023-12-05,COSTCO WHSE #0176,Shopping,358.04
TXN000879,2023-12-06,ALDI #61663,Groceries,342.57
TXN000971,2023-12-06,PAYPAL *PAYMENT,Finance,33.01
TXN001539,2023-12-06,BOOKING.COM,Travel,312.06
TXN001049,2023-12-07,EXXONMOBIL GAS,Gas & Transport,53.38
TXN002167,2023-12-07,PLANET FITNESS #7566,Health & Fitness,473.12
TXN001377,2023-12-08,UBER *TRIP HELP.UBER.C,Gas & Transport,456.52
TXN002592,2023-12-08,SBUX,Food & Drink,38.37
TXN000753,2023-12-09,MICROSOFT 365,Subscriptions,475.51
TXN001905,2023-12-09,Apple Store,Electronics,352.50
TXN000092,2023-12-10,MARRIOTT HOTELS,Travel,60.61
TXN000653,2023-12-10,UBEREATS,Food & Drink,442.25
TXN002788,2023-12-10,PLAYSTATION NETWORK,Entertainment,199.19
TXN002839,2023-12-10,DOORDASH DASHPASS,Food & Drink,401.59
TXN000675,2023-12-11,ZARA #8293,Clothing,230.37
TXN000829,2023-12-11,AIRBNB PAYMENTS,Travel,253.46
TXN000888,2023-12-11,PUBLIX #2935,Groceries,473.70
TXN002194,2023-12-11,MARRIOTT HOTELS,Travel,117.71
TXN000429,2023-12-12,HOME DEPOT.COM,Home Improvement,109.15
TXN001753,2023-12-12,PLANET FITNESS #3282,Health & Fitness,375.11
TXN001975,2023-12-12,EXPEDIA,Travel,293.64
TXN000067,2023-12-13,PLANET FITNESS #7263,Health & Fitness,39.29
TXN001196,2023-12-13,RITE AID STORE 4196,Health,187.85
TXN001392,2023-12-13,ALDI #43057,Groceries,496.81
TXN002209,2023-12-13,ITunes.com/bill,Entertainment,495.87
TXN002992,2023-12-13,PETCO #55225,Pets,269.29
TXN000639,2023-12-14,PAYPAL *PAYMENT,Finance,356.71
TXN000999,2023-12-14,EBAY O*7549690450640,Shopping,79.28
TXN001994,2023-12-14,PETCO #67553,Pets,282.29
TXN002300,2023-12-14,AMEX EPAYMENT ACH PMT,Finance,317.37
TXN001193,2023-12-15,IKEA US #514,Home & Furniture,264.85
TXN001374,2023-12-15,CHASE AUTOPAY,Finance,469.20
TXN002187,2023-12-15,APPLE.COM/BILL,Entertainment,226.03
TXN002295,2023-12-15,GRUBHUB*THAI PALACE,Food & Drink,35.70
TXN002551,2023-12-15,APPLE.COM/BILL,Entertainment,398.26
TXN000096,2023-12-16,Spotify USA,Subscriptions,429.16
TXN000138,2023-12-16,CVS/PHARMACY #72657,Health,404.54
TXN000197,2023-12-16,DELTA*526824590258,Travel,54.44
TXN000450,2023-12-16,AIRBNB * KXZPCQ,Travel,114.68
TXN001671,2023-12-16,COURSERA INC,Education,112.46
TXN001728,2023-12-16,WHOLE FOODS MARKET,Groceries,192.76
TXN001924,2023-12-16,T-MOBILE*AUTO PAY,Utilities,283.20
TXN002928,2023-12-16,REGAL CINEMAS #9174,Entertainment,304.90
TXN000270,2023-12-17,H&M STORE,Clothing,24.96
TXN002208,2023-12-17,AMERICAN AIRLINES,Travel,180.53
TXN002277,2023-12-17,PAYPAL *TRANSFER,Finance,438.31
TXN002465,2023-12-17,COURSERA,Education,256.15
TXN002976,2023-12-17,NETFLIX.COM,Subscriptions,238.22
TXN002989,2023-12-17,DISNEY PLUS,Subscriptions,367.49
TXN002558,2023-12-18,WALGREENS #95852,Health,369.45
TXN000543,2023-12-19,DISNEYPLUS.COM,Subscriptions,355.78
TXN001033,2023-12-19,EQUINOX #1981,Health & Fitness,477.62
TXN002524,2023-12-19,WALGREENS #99416,Health,281.79
TXN002611,2023-12-19,GAP.COM,Clothing,274.94
TXN002172,2023-12-20,PUBLIX #7450,Groceries,160.65
TXN000205,2023-12-22,UDEMY,Education,353.54
TXN002256,2023-12-22,SAFEWAY #7031,Groceries,462.08
TXN002923,2023-12-22,PUBLIX #9846,Groceries,209.56
TXN000220,2023-12-23,SAFEWAY #7714,Groceries,488.10
TXN000359,2023-12-23,HILTON HOTELS,Travel,296.08
TXN000455,2023-12-23,CHIPOTLE #2114,Food & Drink,494.35
TXN001295,2023-12-23,VERIZON WIRELESS,Utilities,310.07
TXN002683,2023-12-23,PLANET FITNESS #6220,Health & Fitness,31.56
TXN002965,2023-12-23,THE HOME DEPOT #1793,Home Improvement,318.64
TXN000447,2023-12-24,GRUBHUB*THAI PALACE,Food & Drink,330.91
TXN000866,2023-12-24,TRADER JOE'S #702,Groceries,20.98
TXN001081,2023-12-24,WELLS FARGO BANK,Finance,236.56
TXN001843,2023-12-24,DISNEY PLUS,Subscriptions,279.53
TXN002094,2023-12-24,Disney+ Subscription,Subscriptions,494.69
TXN002199,2023-12-24,COSTCO WHSE #0220,Shopping,165.71
TXN002345,2023-12-24,H & M #66353,Clothing,159.19
TXN002721,2023-12-25,UDEMY.COM*DCLYY4IQ,Education,260.82
TXN000620,2023-12-26,ITunes.com/bill,Entertainment,399.14
TXN002312,2023-12-26,DOORDASH*DOMINOS,Food & Drink,194.19
TXN002817,2023-12-26,PUBLIX #9009,Groceries,360.52
TXN000328,2023-12-27,UDEMY.COM*5AUHIZ35,Education,421.49
TXN000374,2023-12-27,CAPITAL ONE ONLINE PMT,Finance,63.12
TXN001208,2023-12-27,ETSY.COM,Shopping,192.29
TXN001650,2023-12-27,SUBWAY #20056,Food & Drink,128.91
TXN002675,2023-12-27,ATT*BILL PAYMENT,Utilities,466.10
TXN002855,2023-12-27,T-MOBILE*AUTO PAY,Utilities,92.88
TXN000232,2023-12-28,EXXON 13591009085232,Gas & Transport,376.01
TXN002638,2023-12-28,XBOX GAME PASS,Subscriptions,197.84
TXN000334,2023-12-29,MARRIOTT,Travel,154.12
TXN002144,2023-12-29,ETSY.COM,Shopping,220.34
TXN002854,2023-12-29,DOORDASH*SUBWAY,Food & Drink,62.43
TXN000098,2023-12-30,TJ MAXX #8352917,Clothing,189.91
TXN000635,2023-12-30,SOUTHWESTAIR.COM,Travel,444.96
TXN002174,2023-12-30,Google Play,Entertainment,159.79
TXN002375,2023-12-30,GRUBHUB.COM,Food & Drink,336.57
TXN000308,2023-12-31,NIKE #4127,Clothing,450.35
TXN000813,2023-12-31,SOUTHWEST AIR,Travel,404.17
TXN001012,2023-12-31,STARBUCKS STORE 77646,Food & Drink,350.88
TXN001051,2023-12-31,LOWES.COM,Home Improvement,73.06
TXN001838,2023-12-31,DD/BR #973987,Food & Drink,479.38
TXN002115,2023-12-31,LOWES.COM,Home Improvement,244.02
TXN002291,2023-12-31,BP GAS #175666,Gas & Transport,3.04
TXN000538,2024-01-01,BOOKING.COM,Travel,274.50
TXN001101,2024-01-01,TJ MAXX #4871933,Clothing,242.53
TXN001317,2024-01-01,CAPITAL ONE ONLINE PMT,Finance,277.49
TXN001663,2024-01-01,AIRBNB * XZPFKO,Travel,161.00
TXN002713,2024-01-01,UDEMY.COM*NOBU0F1P,Education,51.08
TXN002061,2024-01-02,LYFT *1 LYFT.COM,Gas & Transport,439.50
TXN002448,2024-01-02,DOORDASH DASHPASS,Food & Drink,110.59
TXN002741,2024-01-02,APPLE STORE #0768,Electronics,45.99
TXN000299,2024-01-03,DISNEY PLUS,Subscriptions,419.60
TXN000500,2024-01-04,ADOBE*292977817,Subscriptions,196.86
TXN000325,2024-01-05,ADOBE SYSTEMS INC,Subscriptions,426.60
TXN000861,2024-01-05,EBAY O*3750195701354,Shopping,299.82
TXN001389,2024-01-05,PSN*PLAYSTATION,Entertainment,211.10
TXN002198,2024-01-05,ZARA #7297,Clothing,177.85
TXN001441,2024-01-06,WAYFAIR LLC,Home & Furniture,246.60
TXN000660,2024-01-07,DD/BR #985448,Food & Drink,346.74
TXN001762,2024-01-08,AMEX EPAYMENT ACH PMT,Finance,154.76
TXN002443,2024-01-08,CHIPOTLE MEXICAN GRILL,Food & Drink,163.36
TXN002478,2024-01-08,KROGER #434,Groceries,439.28
TXN000505,2024-01-09,DOORDASH DASHPASS,Food & Drink,246.86
TXN000375,2024-01-10,COURSERA INC,Education,331.45
TXN001639,2024-01-10,Spotify USA,Subscriptions,66.84
TXN001786,2024-01-10,STEAMGAMES.COM,Entertainment,102.20
TXN002122,2024-01-10,LYFT,Gas & Transport,383.88
TXN002190,2024-01-10,CAPITAL ONE ONLINE PMT,Finance,21.88
TXN002344,2024-01-10,WALGREENS STORE,Health,474.21
TXN001206,2024-01-11,NIKE STORE,Clothing,443.80
TXN001668,2024-01-11,SBUX,Food & Drink,327.32
TXN001795,2024-01-11,BEST BUY CO INC,Electronics,32.32
TXN002029,2024-01-11,BOOKING.COM,Travel,456.89
TXN000290,2024-01-12,GAP.COM,Clothing,386.18
TXN000564,2024-01-12,CHIPOTLE #3155,Food & Drink,67.23
TXN001974,2024-01-12,CHIPOTLE ONLINE,Food & Drink,290.60
TXN002070,2024-01-12,SHELL #788197,Gas & Transport,215.88
TXN000765,2024-01-13,MC DONALDS,Food & Drink,250.97
TXN001384,2024-01-13,AIRBNB PAYMENTS,Travel,79.12
TXN001007,2024-01-14,AMZN Mktp US*HPYJLRHZ,Shopping,317.64
TXN001337,2024-01-14,SAFEWAY #2398,Groceries,124.09
TXN002114,2024-01-14,MARRIOTT HOTELS,Travel,22.36
TXN002670,2024-01-14,CHIPOTLE #7823,Food & Drink,490.81
TXN002758,2024-01-14,APPLE.COM/BILL,Electronics,372.25
TXN001074,2024-01-15,PANERA BREAD #5692,Food & Drink,14.15
TXN001239,2024-01-15,AT&T *PAYMENT,Utilities,323.33
TXN002180,2024-01-15,THE HOME DEPOT #1869,Home Improvement,392.76
TXN002285,2024-01-15,AMC #58804,Entertainment,29.40
TXN000293,2024-01-16,COMCAST CABLE COMM,Utilities,370.18
TXN001559,2024-01-16,ALDI #40925,Groceries,258.81
TXN001601,2024-01-16,TMOBILE*POSTPAID,Utilities,470.82
TXN002379,2024-01-16,ADOBE  *ADOBE,Subscriptions,293.71
TXN002641,2024-01-16,NIKE.COM,Clothing,232.81
TXN000025,2024-01-17,Apple Store,Electronics,155.92
TXN000144,2024-01-17,SAFEWAY #4817,Groceries,125.52
TXN001879,2024-01-17,CHEVRON 12159149514092,Gas & Transport,460.24
TXN002151,2024-01-17,VALVE*STEAM,Entertainment,159.04
TXN002231,2024-01-17,NIKE STORE,Clothing,167.08
TXN002973,2024-01-17,SHELL OIL 98821462771961,Gas & Transport,168.41
TXN000515,2024-01-18,H & M #11426,Clothing,456.30
TXN000937,2024-01-18,WAYFAIR,Home & Furniture,160.07
TXN001061,2024-01-18,CAPITAL ONE ONLINE PMT,Finance,234.12
TXN002841,2024-01-18,COSTCO WHSE #0547,Shopping,241.88
TXN000105,2024-01-19,MCDONALDS #61193,Food & Drink,256.24
TXN001832,2024-01-19,DOORDASH DASHPASS,Food & Drink,136.72
TXN001869,2024-01-19,GOOGLE *PLAY,Entertainment,92.25
TXN002337,2024-01-19,WALGREENS STORE,Health,187.88
TXN000371,2024-01-20,REGAL CINEMAS #5316,Entertainment,397.45
TXN001022,2024-01-20,CHEVRON 64716830789247,Gas & Transport,189.55
TXN002756,2024-01-20,CHASE CREDIT CRD EPAY,Finance,89.80
TXN002894,2024-01-20,REGAL CINEMAS #5985,Entertainment,72.59
TXN000097,2024-01-21,GOOGLE *PLAY,Entertainment,243.65
TXN000636,2024-01-21,STARBUCKS #70107,Food & Drink,311.47
TXN001113,2024-01-21,BKG*9881991502933,Travel,446.71
TXN001114,2024-01-21,NIKE.COM,Clothing,97.00
TXN001717,2024-01-21,LYFT *RIDE,Gas & Transport,360.91
TXN001776,2024-01-21,COSTCO.COM,Shopping,470.11
TXN002214,2024-01-21,Google Play,Entertainment,278.64
TXN002514,2024-01-21,APPLE.COM/BILL,Electronics,152.83
TXN000877,2024-01-22,PAYPAL *INST XFER,Finance,271.29
TXN001564,2024-01-22,STEAMGAMES.COM,Entertainment,267.64
TXN002271,2024-01-22,BP GAS #527940,Gas & Transport,268.77
TXN002667,2024-01-22,SOUTHWESTAIR.COM,Travel,176.98
TXN000472,2024-01-23,HILTON HHONORS,Travel,356.22
TXN000490,2024-01-23,AMC #88933,Entertainment,204.04
TXN000875,2024-01-23,PAYPAL *INST XFER,Finance,461.48
TXN001617,2024-01-23,PUBLIX #4563,Groceries,416.89
TXN001766,2024-01-23,CONED WEB PAY,Utilities,247.15
TXN001929,2024-01-23,IKEA.COM/US,Home & Furniture,342.07
TXN002034,2024-01-23,CHASE AUTOPAY,Finance,249.49
TXN000219,2024-01-24,LINKEDIN*PREMIUM,Education,468.12
TXN000407,2024-01-24,WAYFAIR,Home & Furniture,128.77
TXN001121,2024-01-24,IKEA.COM/US,Home & Furniture,268.51
TXN001643,2024-01-24,ZARA USA LLC,Clothing,415.41
TXN001822,2024-01-24,EXPEDIA,Travel,44.05
TXN002906,2024-01-24,EXPEDIA*457904426,Travel,104.31
TXN000071,2024-01-25,KROGER #640,Groceries,481.07
TXN002541,2024-01-25,EXPEDIA*460281989,Travel,110.13
TXN002041,2024-01-26,AMC THEATRES #9638,Entertainment,350.71
TXN002754,2024-01-26,PAYPAL *PAYMENT,Finance,223.87
TXN000363,2024-01-27,AA*575573516231,Travel,202.99
TXN000446,2024-01-28,PUBLIX #5358,Groceries,146.28
TXN000496,2024-01-28,CAPITAL ONE ONLINE PMT,Finance,305.21
TXN000810,2024-01-28,CHASE AUTOPAY,Finance,112.79
TXN002036,2024-01-28,RITE AID STORE 7397,Health,348.83
TXN002570,2024-01-28,GOOGLE*SVCSAPPS,Entertainment,38.09
TXN002716,2024-01-28,CVS PHARMACY,Health,96.11
TXN000398,2024-01-29,GOOGLE *PLAY,Entertainment,484.16
TXN000683,2024-01-29,CHIPOTLE #2931,Food & Drink,317.39
TXN001011,2024-01-29,BKG*8367271495842,Travel,381.13
TXN001042,2024-01-29,AMC #77260,Entertainment,458.19
TXN001231,2024-01-29,PANERABREAD.COM,Food & Drink,7.08
TXN001550,2024-01-29,COURSERA,Education,173.63
TXN002736,2024-01-29,PAYPAL *EBAY,Shopping,61.13
TXN000796,2024-01-30,MACYS.COM,Clothing,368.54
TXN002220,2024-01-30,GOOGLE*SVCSAPPS,Entertainment,335.37
TXN002441,2024-01-30,STEAMGAMES.COM,Entertainment,325.09
TXN002774,2024-01-30,EXPEDIA*134447518,Travel,102.44
TXN000214,2024-01-31,DOORDASH DASHPASS,Food & Drink,23.74
TXN000988,2024-01-31,ADOBE*964530500,Subscriptions,172.68
TXN002250,2024-01-31,ADOBE*347096155,Subscriptions,91.97
TXN000255,2024-02-01,UBER EATS HELP.UBER.COM,Food & Drink,338.08
TXN000970,2024-02-01,CONED WEB PAY,Utilities,454.45
TXN001271,2024-02-01,GRUBHUB.COM,Food & Drink,462.38
TXN001400,2024-02-01,PETCO #13900,Pets,241.04
TXN001693,2024-02-01,CVS/PHARMACY #39048,Health,345.78
TXN001951,2024-02-01,NIKE #6137,Clothing,278.15
TXN001978,2024-02-01,ALDI #87642,Groceries,487.83
TXN002359,2024-02-01,SUBWAY #80142,Food & Drink,34.73
TXN000452,2024-02-02,WAYFAIR,Home & Furniture,6.83
TXN001902,2024-02-03,PETSMART #5060,Pets,27.22
TXN002201,2024-02-03,PLANET FITNESS #6901,Health & Fitness,111.76
TXN000302,2024-02-04,NATIONALGRIDUS,Utilities,149.67
TXN000965,2024-02-04,SOUTHWESTAIR.COM,Travel,175.95
TXN001211,2024-02-04,Spotify USA,Subscriptions,170.33
TXN002587,2024-02-04,ITunes.com/bill,Entertainment,262.96
TXN002890,2024-02-04,UBER *TRIP,Gas & Transport,333.23
TXN000557,2024-02-05,CHEWY.COM,Pets,349.37
TXN000734,2024-02-05,HILTON HOTELS,Travel,54.88
TXN001716,2024-02-05,HULU,Subscriptions,42.63
TXN002269,2024-02-05,PLANET FITNESS #9238,Health & Fitness,77.38
TXN002881,2024-02-05,UBER* TRIP HELP.UBER.COM,Gas & Transport,102.19
TXN001341,2024-02-06,PANERA BREAD #1510,Food & Drink,400.43
TXN001748,2024-02-06,CONED WEB PAY,Utilities,249.35
TXN002189,2024-02-06,Apple Store,Electronics,134.97
TXN002340,2024-02-06,VERIZON WIRELESS,Utilities,277.64
TXN000337,2024-02-07,BOOKING.COM,Travel,78.50
TXN000998,2024-02-07,KROGER #252,Groceries,401.75
TXN001401,2024-02-07,WALMART.COM,Shopping,432.14
TXN001432,2024-02-07,PAYPAL *TRANSFER,Finance,187.43
TXN000642,2024-02-08,PAYPAL *INST XFER,Finance,133.95
TXN001130,2024-02-08,UBER *TRIP,Gas & Transport,239.75
TXN001831,2024-02-08,UBER* EATS,Food & Drink,424.24
TXN001962,2024-02-08,SHELL #352231,Gas & Transport,417.27
TXN002772,2024-02-08,MACYS.COM,Clothing,334.09
TXN000347,2024-02-09,GAP #35754,Clothing,427.48
TXN001429,2024-02-09,UBER *TRIP,Gas & Transport,365.68
TXN002127,2024-02-09,REGAL CINEMAS #9848,Entertainment,368.21
TXN002770,2024-02-09,CONED WEB PAY,Utilities,485.28
TXN002886,2024-02-09,DUNKIN #315807,Food & Drink,310.36
TXN002974,2024-02-09,MARRIOTT,Travel,463.84
TXN000368,2024-02-10,WELLS FARGO BANK,Finance,169.25
TXN000534,2024-02-10,NETFLIX.COM,Subscriptions,263.47
TXN001142,2024-02-10,ZARA #2286,Clothing,54.82
TXN001232,2024-02-10,MACYS.COM,Clothing,209.47
TXN002454,2024-02-10,BEST BUY CO INC,Electronics,91.82
TXN001925,2024-02-11,EBAY O*4486933665708,Shopping,199.84
TXN002051,2024-02-11,ZARA USA LLC,Clothing,423.98
TXN000568,2024-02-12,PANERA BREAD #2615,Food & Drink,409.75
TXN000938,2024-02-12,RITE AID STORE 7238,Health,341.54
TXN001959,2024-02-12,Apple Store,Electronics,271.01
TXN002941,2024-02-12,ETSY.COM,Shopping,131.82
TXN000756,2024-02-13,WELLS FARGO BANK,Finance,363.34
TXN001048,2024-02-13,PUBLIX #4237,Groceries,214.45
TXN001560,2024-02-13,TRADER JOE'S #914,Groceries,9.64
TXN002328,2024-02-13,AMEX EPAYMENT ACH PMT,Finance,160.80
TXN002773,2024-02-13,REGAL CINEMAS #4551,Entertainment,281.12
TXN000163,2024-02-14,PSN*PLAYSTATION,Entertainment,191.12
TXN000930,2024-02-14,GAP #65869,Clothing,49.47
